Group Name,Dataset Name,Dataset Size,Dataset Shape,Dataset Datatype
/AwakeEventData/AIRTR01/Acq,/AwakeEventData/AIRTR01/Acq/numericPosition,1,"(1,)",float32
/AwakeEventData/AIRTR02/Acq,/AwakeEventData/AIRTR02/Acq/numericPosition,1,"(1,)",float32
/AwakeEventData/AWAKEInjPhaseShifter/PhaseReadback,/AwakeEventData/AWAKEInjPhaseShifter/PhaseReadback/phaseACurrentValue,1,"(1,)",float32
/AwakeEventData/BLMITT41/Acquisition,/AwakeEventData/BLMITT41/Acquisition/acqDesc,1,"(1,)",|S1
/AwakeEventData/BLMITT41/Acquisition,/AwakeEventData/BLMITT41/Acquisition/acqMsg,1,"(1,)",|S1
/AwakeEventData/BLMITT41/Acquisition,/AwakeEventData/BLMITT41/Acquisition/acqState,1,"(1,)",int32
/AwakeEventData/BLMITT41/Acquisition,/AwakeEventData/BLMITT41/Acquisition/acqTime,1,"(1,)",int32
/AwakeEventData/BLMITT41/Acquisition,/AwakeEventData/BLMITT41/Acquisition/alarmStatus,40,"(40,)",int16
/AwakeEventData/BLMITT41/Acquisition,/AwakeEventData/BLMITT41/Acquisition/blrSignalStatus,40,"(40,)",int16
/AwakeEventData/BLMITT41/Acquisition,/AwakeEventData/BLMITT41/Acquisition/calLosses,40,"(40,)",float32
/AwakeEventData/BLMITT41/Acquisition,/AwakeEventData/BLMITT41/Acquisition/calLosses_unit,1,"(1,)",|S4
/AwakeEventData/BLMITT41/Acquisition,/AwakeEventData/BLMITT41/Acquisition/calLosses_unitExponent,1,"(1,)",int32
/AwakeEventData/BLMITT41/Acquisition,/AwakeEventData/BLMITT41/Acquisition/calThresholds,40,"(40,)",float32
/AwakeEventData/BLMITT41/Acquisition,/AwakeEventData/BLMITT41/Acquisition/channelNames,15,"(15,)",|S15
/AwakeEventData/BLMITT41/Acquisition,/AwakeEventData/BLMITT41/Acquisition/deviceName,1,"(1,)",|S5
/AwakeEventData/BLMITT41/Acquisition,/AwakeEventData/BLMITT41/Acquisition/enableExtFlagBIC,2,"(2,)",int32
/AwakeEventData/BLMITT41/Acquisition,/AwakeEventData/BLMITT41/Acquisition/measStamp,1,"(1,)",int32
/AwakeEventData/BLMITT41/Acquisition,/AwakeEventData/BLMITT41/Acquisition/nbOfChannels,1,"(1,)",int32
/AwakeEventData/BLMITT41/Acquisition,/AwakeEventData/BLMITT41/Acquisition/nbOfMeas,1,"(1,)",int32
/AwakeEventData/BLMITT41/Acquisition,/AwakeEventData/BLMITT41/Acquisition/normLosses,40,"(40,)",float32
/AwakeEventData/BLMITT41/Acquisition,/AwakeEventData/BLMITT41/Acquisition/observables,1,"(1,)",int32
/AwakeEventData/BLMITT41/Acquisition,/AwakeEventData/BLMITT41/Acquisition/rawLosses,40,"(40,)",int16
/AwakeEventData/BLMITT41/Acquisition,/AwakeEventData/BLMITT41/Acquisition/superCycleNb,1,"(1,)",int32
/AwakeEventData/BLMITT41/Acquisition,/AwakeEventData/BLMITT41/Acquisition/totalGains,5,"(5,)",int32
/AwakeEventData/BOVWA.01TCC4.AWAKECAM01/ExtractionImage,/AwakeEventData/BOVWA.01TCC4.AWAKECAM01/ExtractionImage/beamIntensity,1,"(1,)",float64
/AwakeEventData/BOVWA.01TCC4.AWAKECAM01/ExtractionImage,/AwakeEventData/BOVWA.01TCC4.AWAKECAM01/ExtractionImage/beamSize,1,"(1,)",float64
/AwakeEventData/BOVWA.01TCC4.AWAKECAM01/ExtractionImage,/AwakeEventData/BOVWA.01TCC4.AWAKECAM01/ExtractionImage/cogX,1,"(1,)",float64
/AwakeEventData/BOVWA.01TCC4.AWAKECAM01/ExtractionImage,/AwakeEventData/BOVWA.01TCC4.AWAKECAM01/ExtractionImage/cogY,1,"(1,)",float64
/AwakeEventData/BOVWA.01TCC4.AWAKECAM01/ExtractionImage,/AwakeEventData/BOVWA.01TCC4.AWAKECAM01/ExtractionImage/height,1,"(1,)",int32
/AwakeEventData/BOVWA.01TCC4.AWAKECAM01/ExtractionImage,/AwakeEventData/BOVWA.01TCC4.AWAKECAM01/ExtractionImage/horProjAmp,1,"(1,)",float64
/AwakeEventData/BOVWA.01TCC4.AWAKECAM01/ExtractionImage,/AwakeEventData/BOVWA.01TCC4.AWAKECAM01/ExtractionImage/horProjAvg,1,"(1,)",float64
/AwakeEventData/BOVWA.01TCC4.AWAKECAM01/ExtractionImage,/AwakeEventData/BOVWA.01TCC4.AWAKECAM01/ExtractionImage/horProjSigma,1,"(1,)",float64
/AwakeEventData/BOVWA.01TCC4.AWAKECAM01/ExtractionImage,/AwakeEventData/BOVWA.01TCC4.AWAKECAM01/ExtractionImage/horProjection,2048,"(2048,)",float64
/AwakeEventData/BOVWA.01TCC4.AWAKECAM01/ExtractionImage,/AwakeEventData/BOVWA.01TCC4.AWAKECAM01/ExtractionImage/imageRawData,2211840,"(1080, 2048)",int16
/AwakeEventData/BOVWA.01TCC4.AWAKECAM01/ExtractionImage,/AwakeEventData/BOVWA.01TCC4.AWAKECAM01/ExtractionImage/imageTimeStamp,1,"(1,)",int64
/AwakeEventData/BOVWA.01TCC4.AWAKECAM01/ExtractionImage,/AwakeEventData/BOVWA.01TCC4.AWAKECAM01/ExtractionImage/intensityAvg,1,"(1,)",float64
/AwakeEventData/BOVWA.01TCC4.AWAKECAM01/ExtractionImage,/AwakeEventData/BOVWA.01TCC4.AWAKECAM01/ExtractionImage/intensityHistogram,1000,"(1000,)",int32
/AwakeEventData/BOVWA.01TCC4.AWAKECAM01/ExtractionImage,/AwakeEventData/BOVWA.01TCC4.AWAKECAM01/ExtractionImage/intensityRMS,1,"(1,)",float64
/AwakeEventData/BOVWA.01TCC4.AWAKECAM01/ExtractionImage,/AwakeEventData/BOVWA.01TCC4.AWAKECAM01/ExtractionImage/intensitySigma,1,"(1,)",float64
/AwakeEventData/BOVWA.01TCC4.AWAKECAM01/ExtractionImage,/AwakeEventData/BOVWA.01TCC4.AWAKECAM01/ExtractionImage/pixelSize,1,"(1,)",float64
/AwakeEventData/BOVWA.01TCC4.AWAKECAM01/ExtractionImage,/AwakeEventData/BOVWA.01TCC4.AWAKECAM01/ExtractionImage/verProjAmp,1,"(1,)",float64
/AwakeEventData/BOVWA.01TCC4.AWAKECAM01/ExtractionImage,/AwakeEventData/BOVWA.01TCC4.AWAKECAM01/ExtractionImage/verProjAvg,1,"(1,)",float64
/AwakeEventData/BOVWA.01TCC4.AWAKECAM01/ExtractionImage,/AwakeEventData/BOVWA.01TCC4.AWAKECAM01/ExtractionImage/verProjSigma,1,"(1,)",float64
/AwakeEventData/BOVWA.01TCC4.AWAKECAM01/ExtractionImage,/AwakeEventData/BOVWA.01TCC4.AWAKECAM01/ExtractionImage/verProjection,1080,"(1080,)",float64
/AwakeEventData/BOVWA.01TCC4.AWAKECAM01/ExtractionImage,/AwakeEventData/BOVWA.01TCC4.AWAKECAM01/ExtractionImage/width,1,"(1,)",int32
/AwakeEventData/BOVWA.01TCC4.AWAKECAM01/PublishedSettings,/AwakeEventData/BOVWA.01TCC4.AWAKECAM01/PublishedSettings/delayTime,1,"(1,)",float64
/AwakeEventData/BOVWA.01TCC4.AWAKECAM01/PublishedSettings,/AwakeEventData/BOVWA.01TCC4.AWAKECAM01/PublishedSettings/exposureTime,1,"(1,)",float64
/AwakeEventData/BOVWA.01TCC4.AWAKECAM01/PublishedSettings,/AwakeEventData/BOVWA.01TCC4.AWAKECAM01/PublishedSettings/gain,1,"(1,)",int64
/AwakeEventData/BOVWA.01TCC4.AWAKECAM01/PublishedSettings,/AwakeEventData/BOVWA.01TCC4.AWAKECAM01/PublishedSettings/triggerMode,1,"(1,)",|S2
/AwakeEventData/BOVWA.01TCV4.CAM8/ExtractionImage,/AwakeEventData/BOVWA.01TCV4.CAM8/ExtractionImage/beamIntensity,1,"(1,)",float64
/AwakeEventData/BOVWA.01TCV4.CAM8/ExtractionImage,/AwakeEventData/BOVWA.01TCV4.CAM8/ExtractionImage/beamSize,1,"(1,)",float64
/AwakeEventData/BOVWA.01TCV4.CAM8/ExtractionImage,/AwakeEventData/BOVWA.01TCV4.CAM8/ExtractionImage/cogX,1,"(1,)",float64
/AwakeEventData/BOVWA.01TCV4.CAM8/ExtractionImage,/AwakeEventData/BOVWA.01TCV4.CAM8/ExtractionImage/cogY,1,"(1,)",float64
/AwakeEventData/BOVWA.01TCV4.CAM8/ExtractionImage,/AwakeEventData/BOVWA.01TCV4.CAM8/ExtractionImage/height,1,"(1,)",int32
/AwakeEventData/BOVWA.01TCV4.CAM8/ExtractionImage,/AwakeEventData/BOVWA.01TCV4.CAM8/ExtractionImage/horProjAmp,1,"(1,)",float64
/AwakeEventData/BOVWA.01TCV4.CAM8/ExtractionImage,/AwakeEventData/BOVWA.01TCV4.CAM8/ExtractionImage/horProjAvg,1,"(1,)",float64
/AwakeEventData/BOVWA.01TCV4.CAM8/ExtractionImage,/AwakeEventData/BOVWA.01TCV4.CAM8/ExtractionImage/horProjSigma,1,"(1,)",float64
/AwakeEventData/BOVWA.01TCV4.CAM8/ExtractionImage,/AwakeEventData/BOVWA.01TCV4.CAM8/ExtractionImage/horProjection,2592,"(2592,)",float64
/AwakeEventData/BOVWA.01TCV4.CAM8/ExtractionImage,/AwakeEventData/BOVWA.01TCV4.CAM8/ExtractionImage/imageRawData,5308416,"(2048, 2592)",int16
/AwakeEventData/BOVWA.01TCV4.CAM8/ExtractionImage,/AwakeEventData/BOVWA.01TCV4.CAM8/ExtractionImage/imageTimeStamp,1,"(1,)",int64
/AwakeEventData/BOVWA.01TCV4.CAM8/ExtractionImage,/AwakeEventData/BOVWA.01TCV4.CAM8/ExtractionImage/intensityAvg,1,"(1,)",float64
/AwakeEventData/BOVWA.01TCV4.CAM8/ExtractionImage,/AwakeEventData/BOVWA.01TCV4.CAM8/ExtractionImage/intensityHistogram,1000,"(1000,)",int32
/AwakeEventData/BOVWA.01TCV4.CAM8/ExtractionImage,/AwakeEventData/BOVWA.01TCV4.CAM8/ExtractionImage/intensityRMS,1,"(1,)",float64
/AwakeEventData/BOVWA.01TCV4.CAM8/ExtractionImage,/AwakeEventData/BOVWA.01TCV4.CAM8/ExtractionImage/intensitySigma,1,"(1,)",float64
/AwakeEventData/BOVWA.01TCV4.CAM8/ExtractionImage,/AwakeEventData/BOVWA.01TCV4.CAM8/ExtractionImage/pixelSize,1,"(1,)",float64
/AwakeEventData/BOVWA.01TCV4.CAM8/ExtractionImage,/AwakeEventData/BOVWA.01TCV4.CAM8/ExtractionImage/verProjAmp,1,"(1,)",float64
/AwakeEventData/BOVWA.01TCV4.CAM8/ExtractionImage,/AwakeEventData/BOVWA.01TCV4.CAM8/ExtractionImage/verProjAvg,1,"(1,)",float64
/AwakeEventData/BOVWA.01TCV4.CAM8/ExtractionImage,/AwakeEventData/BOVWA.01TCV4.CAM8/ExtractionImage/verProjSigma,1,"(1,)",float64
/AwakeEventData/BOVWA.01TCV4.CAM8/ExtractionImage,/AwakeEventData/BOVWA.01TCV4.CAM8/ExtractionImage/verProjection,2048,"(2048,)",float64
/AwakeEventData/BOVWA.01TCV4.CAM8/ExtractionImage,/AwakeEventData/BOVWA.01TCV4.CAM8/ExtractionImage/width,1,"(1,)",int32
/AwakeEventData/BOVWA.01TCV4.CAM8/PublishedSettings,/AwakeEventData/BOVWA.01TCV4.CAM8/PublishedSettings/delayTime,1,"(1,)",float64
/AwakeEventData/BOVWA.01TCV4.CAM8/PublishedSettings,/AwakeEventData/BOVWA.01TCV4.CAM8/PublishedSettings/exposureTime,1,"(1,)",float64
/AwakeEventData/BOVWA.01TCV4.CAM8/PublishedSettings,/AwakeEventData/BOVWA.01TCV4.CAM8/PublishedSettings/gain,1,"(1,)",int64
/AwakeEventData/BOVWA.01TCV4.CAM8/PublishedSettings,/AwakeEventData/BOVWA.01TCV4.CAM8/PublishedSettings/triggerMode,1,"(1,)",|S2
/AwakeEventData/BOVWA.02TCC4.AWAKECAM02/ExtractionImage,/AwakeEventData/BOVWA.02TCC4.AWAKECAM02/ExtractionImage/beamIntensity,1,"(1,)",float64
/AwakeEventData/BOVWA.02TCC4.AWAKECAM02/ExtractionImage,/AwakeEventData/BOVWA.02TCC4.AWAKECAM02/ExtractionImage/beamSize,1,"(1,)",float64
/AwakeEventData/BOVWA.02TCC4.AWAKECAM02/ExtractionImage,/AwakeEventData/BOVWA.02TCC4.AWAKECAM02/ExtractionImage/cogX,1,"(1,)",float64
/AwakeEventData/BOVWA.02TCC4.AWAKECAM02/ExtractionImage,/AwakeEventData/BOVWA.02TCC4.AWAKECAM02/ExtractionImage/cogY,1,"(1,)",float64
/AwakeEventData/BOVWA.02TCC4.AWAKECAM02/ExtractionImage,/AwakeEventData/BOVWA.02TCC4.AWAKECAM02/ExtractionImage/height,1,"(1,)",int32
/AwakeEventData/BOVWA.02TCC4.AWAKECAM02/ExtractionImage,/AwakeEventData/BOVWA.02TCC4.AWAKECAM02/ExtractionImage/horProjAmp,1,"(1,)",float64
/AwakeEventData/BOVWA.02TCC4.AWAKECAM02/ExtractionImage,/AwakeEventData/BOVWA.02TCC4.AWAKECAM02/ExtractionImage/horProjAvg,1,"(1,)",float64
/AwakeEventData/BOVWA.02TCC4.AWAKECAM02/ExtractionImage,/AwakeEventData/BOVWA.02TCC4.AWAKECAM02/ExtractionImage/horProjSigma,1,"(1,)",float64
/AwakeEventData/BOVWA.02TCC4.AWAKECAM02/ExtractionImage,/AwakeEventData/BOVWA.02TCC4.AWAKECAM02/ExtractionImage/horProjection,1280,"(1280,)",float64
/AwakeEventData/BOVWA.02TCC4.AWAKECAM02/ExtractionImage,/AwakeEventData/BOVWA.02TCC4.AWAKECAM02/ExtractionImage/imageRawData,1228800,"(960, 1280)",int16
/AwakeEventData/BOVWA.02TCC4.AWAKECAM02/ExtractionImage,/AwakeEventData/BOVWA.02TCC4.AWAKECAM02/ExtractionImage/imageTimeStamp,1,"(1,)",int64
/AwakeEventData/BOVWA.02TCC4.AWAKECAM02/ExtractionImage,/AwakeEventData/BOVWA.02TCC4.AWAKECAM02/ExtractionImage/intensityAvg,1,"(1,)",float64
/AwakeEventData/BOVWA.02TCC4.AWAKECAM02/ExtractionImage,/AwakeEventData/BOVWA.02TCC4.AWAKECAM02/ExtractionImage/intensityHistogram,1000,"(1000,)",int32
/AwakeEventData/BOVWA.02TCC4.AWAKECAM02/ExtractionImage,/AwakeEventData/BOVWA.02TCC4.AWAKECAM02/ExtractionImage/intensityRMS,1,"(1,)",float64
/AwakeEventData/BOVWA.02TCC4.AWAKECAM02/ExtractionImage,/AwakeEventData/BOVWA.02TCC4.AWAKECAM02/ExtractionImage/intensitySigma,1,"(1,)",float64
/AwakeEventData/BOVWA.02TCC4.AWAKECAM02/ExtractionImage,/AwakeEventData/BOVWA.02TCC4.AWAKECAM02/ExtractionImage/pixelSize,1,"(1,)",float64
/AwakeEventData/BOVWA.02TCC4.AWAKECAM02/ExtractionImage,/AwakeEventData/BOVWA.02TCC4.AWAKECAM02/ExtractionImage/verProjAmp,1,"(1,)",float64
/AwakeEventData/BOVWA.02TCC4.AWAKECAM02/ExtractionImage,/AwakeEventData/BOVWA.02TCC4.AWAKECAM02/ExtractionImage/verProjAvg,1,"(1,)",float64
/AwakeEventData/BOVWA.02TCC4.AWAKECAM02/ExtractionImage,/AwakeEventData/BOVWA.02TCC4.AWAKECAM02/ExtractionImage/verProjSigma,1,"(1,)",float64
/AwakeEventData/BOVWA.02TCC4.AWAKECAM02/ExtractionImage,/AwakeEventData/BOVWA.02TCC4.AWAKECAM02/ExtractionImage/verProjection,960,"(960,)",float64
/AwakeEventData/BOVWA.02TCC4.AWAKECAM02/ExtractionImage,/AwakeEventData/BOVWA.02TCC4.AWAKECAM02/ExtractionImage/width,1,"(1,)",int32
/AwakeEventData/BOVWA.02TCC4.AWAKECAM02/PublishedSettings,/AwakeEventData/BOVWA.02TCC4.AWAKECAM02/PublishedSettings/delayTime,1,"(1,)",float64
/AwakeEventData/BOVWA.02TCC4.AWAKECAM02/PublishedSettings,/AwakeEventData/BOVWA.02TCC4.AWAKECAM02/PublishedSettings/exposureTime,1,"(1,)",float64
/AwakeEventData/BOVWA.02TCC4.AWAKECAM02/PublishedSettings,/AwakeEventData/BOVWA.02TCC4.AWAKECAM02/PublishedSettings/gain,1,"(1,)",int64
/AwakeEventData/BOVWA.02TCC4.AWAKECAM02/PublishedSettings,/AwakeEventData/BOVWA.02TCC4.AWAKECAM02/PublishedSettings/triggerMode,1,"(1,)",|S2
/AwakeEventData/BOVWA.02TSG40.CAM7/ExtractionImage,/AwakeEventData/BOVWA.02TSG40.CAM7/ExtractionImage/beamIntensity,1,"(1,)",float64
/AwakeEventData/BOVWA.02TSG40.CAM7/ExtractionImage,/AwakeEventData/BOVWA.02TSG40.CAM7/ExtractionImage/beamSize,1,"(1,)",float64
/AwakeEventData/BOVWA.02TSG40.CAM7/ExtractionImage,/AwakeEventData/BOVWA.02TSG40.CAM7/ExtractionImage/cogX,1,"(1,)",float64
/AwakeEventData/BOVWA.02TSG40.CAM7/ExtractionImage,/AwakeEventData/BOVWA.02TSG40.CAM7/ExtractionImage/cogY,1,"(1,)",float64
/AwakeEventData/BOVWA.02TSG40.CAM7/ExtractionImage,/AwakeEventData/BOVWA.02TSG40.CAM7/ExtractionImage/height,1,"(1,)",int32
/AwakeEventData/BOVWA.02TSG40.CAM7/ExtractionImage,/AwakeEventData/BOVWA.02TSG40.CAM7/ExtractionImage/horProjAmp,1,"(1,)",float64
/AwakeEventData/BOVWA.02TSG40.CAM7/ExtractionImage,/AwakeEventData/BOVWA.02TSG40.CAM7/ExtractionImage/horProjAvg,1,"(1,)",float64
/AwakeEventData/BOVWA.02TSG40.CAM7/ExtractionImage,/AwakeEventData/BOVWA.02TSG40.CAM7/ExtractionImage/horProjSigma,1,"(1,)",float64
/AwakeEventData/BOVWA.02TSG40.CAM7/ExtractionImage,/AwakeEventData/BOVWA.02TSG40.CAM7/ExtractionImage/horProjection,1920,"(1920,)",float64
/AwakeEventData/BOVWA.02TSG40.CAM7/ExtractionImage,/AwakeEventData/BOVWA.02TSG40.CAM7/ExtractionImage/imageRawData,2304000,"(1200, 1920)",int16
/AwakeEventData/BOVWA.02TSG40.CAM7/ExtractionImage,/AwakeEventData/BOVWA.02TSG40.CAM7/ExtractionImage/imageTimeStamp,1,"(1,)",int64
/AwakeEventData/BOVWA.02TSG40.CAM7/ExtractionImage,/AwakeEventData/BOVWA.02TSG40.CAM7/ExtractionImage/intensityAvg,1,"(1,)",float64
/AwakeEventData/BOVWA.02TSG40.CAM7/ExtractionImage,/AwakeEventData/BOVWA.02TSG40.CAM7/ExtractionImage/intensityHistogram,1000,"(1000,)",int32
/AwakeEventData/BOVWA.02TSG40.CAM7/ExtractionImage,/AwakeEventData/BOVWA.02TSG40.CAM7/ExtractionImage/intensityRMS,1,"(1,)",float64
/AwakeEventData/BOVWA.02TSG40.CAM7/ExtractionImage,/AwakeEventData/BOVWA.02TSG40.CAM7/ExtractionImage/intensitySigma,1,"(1,)",float64
/AwakeEventData/BOVWA.02TSG40.CAM7/ExtractionImage,/AwakeEventData/BOVWA.02TSG40.CAM7/ExtractionImage/pixelSize,1,"(1,)",float64
/AwakeEventData/BOVWA.02TSG40.CAM7/ExtractionImage,/AwakeEventData/BOVWA.02TSG40.CAM7/ExtractionImage/verProjAmp,1,"(1,)",float64
/AwakeEventData/BOVWA.02TSG40.CAM7/ExtractionImage,/AwakeEventData/BOVWA.02TSG40.CAM7/ExtractionImage/verProjAvg,1,"(1,)",float64
/AwakeEventData/BOVWA.02TSG40.CAM7/ExtractionImage,/AwakeEventData/BOVWA.02TSG40.CAM7/ExtractionImage/verProjSigma,1,"(1,)",float64
/AwakeEventData/BOVWA.02TSG40.CAM7/ExtractionImage,/AwakeEventData/BOVWA.02TSG40.CAM7/ExtractionImage/verProjection,1200,"(1200,)",float64
/AwakeEventData/BOVWA.02TSG40.CAM7/ExtractionImage,/AwakeEventData/BOVWA.02TSG40.CAM7/ExtractionImage/width,1,"(1,)",int32
/AwakeEventData/BOVWA.02TSG40.CAM7/PublishedSettings,/AwakeEventData/BOVWA.02TSG40.CAM7/PublishedSettings/delayTime,1,"(1,)",float64
/AwakeEventData/BOVWA.02TSG40.CAM7/PublishedSettings,/AwakeEventData/BOVWA.02TSG40.CAM7/PublishedSettings/exposureTime,1,"(1,)",float64
/AwakeEventData/BOVWA.02TSG40.CAM7/PublishedSettings,/AwakeEventData/BOVWA.02TSG40.CAM7/PublishedSettings/gain,1,"(1,)",int64
/AwakeEventData/BOVWA.02TSG40.CAM7/PublishedSettings,/AwakeEventData/BOVWA.02TSG40.CAM7/PublishedSettings/triggerMode,1,"(1,)",|S2
/AwakeEventData/BOVWA.03TT41.CAM3/ExtractionImage,/AwakeEventData/BOVWA.03TT41.CAM3/ExtractionImage/beamIntensity,1,"(1,)",float64
/AwakeEventData/BOVWA.03TT41.CAM3/ExtractionImage,/AwakeEventData/BOVWA.03TT41.CAM3/ExtractionImage/beamSize,1,"(1,)",float64
/AwakeEventData/BOVWA.03TT41.CAM3/ExtractionImage,/AwakeEventData/BOVWA.03TT41.CAM3/ExtractionImage/cogX,1,"(1,)",float64
/AwakeEventData/BOVWA.03TT41.CAM3/ExtractionImage,/AwakeEventData/BOVWA.03TT41.CAM3/ExtractionImage/cogY,1,"(1,)",float64
/AwakeEventData/BOVWA.03TT41.CAM3/ExtractionImage,/AwakeEventData/BOVWA.03TT41.CAM3/ExtractionImage/height,1,"(1,)",int32
/AwakeEventData/BOVWA.03TT41.CAM3/ExtractionImage,/AwakeEventData/BOVWA.03TT41.CAM3/ExtractionImage/horProjAmp,1,"(1,)",float64
/AwakeEventData/BOVWA.03TT41.CAM3/ExtractionImage,/AwakeEventData/BOVWA.03TT41.CAM3/ExtractionImage/horProjAvg,1,"(1,)",float64
/AwakeEventData/BOVWA.03TT41.CAM3/ExtractionImage,/AwakeEventData/BOVWA.03TT41.CAM3/ExtractionImage/horProjSigma,1,"(1,)",float64
/AwakeEventData/BOVWA.03TT41.CAM3/ExtractionImage,/AwakeEventData/BOVWA.03TT41.CAM3/ExtractionImage/horProjection,1920,"(1920,)",float64
/AwakeEventData/BOVWA.03TT41.CAM3/ExtractionImage,/AwakeEventData/BOVWA.03TT41.CAM3/ExtractionImage/imageRawData,2304000,"(1200, 1920)",int16
/AwakeEventData/BOVWA.03TT41.CAM3/ExtractionImage,/AwakeEventData/BOVWA.03TT41.CAM3/ExtractionImage/imageTimeStamp,1,"(1,)",int64
/AwakeEventData/BOVWA.03TT41.CAM3/ExtractionImage,/AwakeEventData/BOVWA.03TT41.CAM3/ExtractionImage/intensityAvg,1,"(1,)",float64
/AwakeEventData/BOVWA.03TT41.CAM3/ExtractionImage,/AwakeEventData/BOVWA.03TT41.CAM3/ExtractionImage/intensityHistogram,1000,"(1000,)",int32
/AwakeEventData/BOVWA.03TT41.CAM3/ExtractionImage,/AwakeEventData/BOVWA.03TT41.CAM3/ExtractionImage/intensityRMS,1,"(1,)",float64
/AwakeEventData/BOVWA.03TT41.CAM3/ExtractionImage,/AwakeEventData/BOVWA.03TT41.CAM3/ExtractionImage/intensitySigma,1,"(1,)",float64
/AwakeEventData/BOVWA.03TT41.CAM3/ExtractionImage,/AwakeEventData/BOVWA.03TT41.CAM3/ExtractionImage/pixelSize,1,"(1,)",float64
/AwakeEventData/BOVWA.03TT41.CAM3/ExtractionImage,/AwakeEventData/BOVWA.03TT41.CAM3/ExtractionImage/verProjAmp,1,"(1,)",float64
/AwakeEventData/BOVWA.03TT41.CAM3/ExtractionImage,/AwakeEventData/BOVWA.03TT41.CAM3/ExtractionImage/verProjAvg,1,"(1,)",float64
/AwakeEventData/BOVWA.03TT41.CAM3/ExtractionImage,/AwakeEventData/BOVWA.03TT41.CAM3/ExtractionImage/verProjSigma,1,"(1,)",float64
/AwakeEventData/BOVWA.03TT41.CAM3/ExtractionImage,/AwakeEventData/BOVWA.03TT41.CAM3/ExtractionImage/verProjection,1200,"(1200,)",float64
/AwakeEventData/BOVWA.03TT41.CAM3/ExtractionImage,/AwakeEventData/BOVWA.03TT41.CAM3/ExtractionImage/width,1,"(1,)",int32
/AwakeEventData/BOVWA.03TT41.CAM3/PublishedSettings,/AwakeEventData/BOVWA.03TT41.CAM3/PublishedSettings/delayTime,1,"(1,)",float64
/AwakeEventData/BOVWA.03TT41.CAM3/PublishedSettings,/AwakeEventData/BOVWA.03TT41.CAM3/PublishedSettings/exposureTime,1,"(1,)",float64
/AwakeEventData/BOVWA.03TT41.CAM3/PublishedSettings,/AwakeEventData/BOVWA.03TT41.CAM3/PublishedSettings/gain,1,"(1,)",int64
/AwakeEventData/BOVWA.03TT41.CAM3/PublishedSettings,/AwakeEventData/BOVWA.03TT41.CAM3/PublishedSettings/triggerMode,1,"(1,)",|S2
/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/ExtractionImage,/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/ExtractionImage/beamIntensity,1,"(1,)",float64
/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/ExtractionImage,/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/ExtractionImage/beamSize,1,"(1,)",float64
/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/ExtractionImage,/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/ExtractionImage/cogX,1,"(1,)",float64
/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/ExtractionImage,/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/ExtractionImage/cogY,1,"(1,)",float64
/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/ExtractionImage,/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/ExtractionImage/height,1,"(1,)",int32
/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/ExtractionImage,/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/ExtractionImage/horProjAmp,1,"(1,)",float64
/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/ExtractionImage,/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/ExtractionImage/horProjAvg,1,"(1,)",float64
/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/ExtractionImage,/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/ExtractionImage/horProjSigma,1,"(1,)",float64
/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/ExtractionImage,/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/ExtractionImage/horProjection,1600,"(1600,)",float64
/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/ExtractionImage,/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/ExtractionImage/imageRawData,1920000,"(1200, 1600)",int16
/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/ExtractionImage,/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/ExtractionImage/imageTimeStamp,1,"(1,)",int64
/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/ExtractionImage,/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/ExtractionImage/intensityAvg,1,"(1,)",float64
/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/ExtractionImage,/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/ExtractionImage/intensityHistogram,1000,"(1000,)",int32
/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/ExtractionImage,/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/ExtractionImage/intensityRMS,1,"(1,)",float64
/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/ExtractionImage,/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/ExtractionImage/intensitySigma,1,"(1,)",float64
